id,activity,application,application_id,attachments,attachments.0.content_scan_version,attachments.0.content_type,attachments.0.filename,attachments.0.height,attachments.0.id,attachments.0.placeholder,attachments.0.placeholder_version,attachments.0.proxy_url,attachments.0.size,attachments.0.title,attachments.0.url,attachments.0.width,author.accent_color,author.avatar,author.avatar_decoration_data,author.banner,author.banner_color,author.clan,author.collectibles,author.discriminator,author.display_name_styles,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds,embeds.0.color,embeds.0.content_scan_version,embeds.0.provider.name,embeds.0.thumbnail.content_type,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.placeholder,embeds.0.thumbnail.placeholder_version,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.title,embeds.0.type,embeds.0.url,flags,interaction,mention_channels,mention_everyone,mentions,mentions.0.accent_color,mentions.0.avatar,mentions.0.avatar_decoration_data,mentions.0.banner,mentions.0.banner_color,mentions.0.clan,mentions.0.collectibles,mentions.0.discriminator,mentions.0.display_name_styles,mentions.0.flags,mentions.0.global_name,mentions.0.id,mentions.0.primary_guild,mentions.0.public_flags,mentions.0.username,mentions.1.accent_color,mentions.1.avatar,mentions.1.avatar_decoration_data,mentions.1.banner,mentions.1.banner_color,mentions.1.clan,mentions.1.collectibles,mentions.1.discriminator,mentions.1.display_name_styles,mentions.1.flags,mentions.1.global_name,mentions.1.id,mentions.1.primary_guild,mentions.1.public_flags,mentions.1.username,message_reference,message_reference.channel_id,message_reference.guild_id,message_reference.message_id,message_reference.type,nonce,pinned,position,reactions,reactions.0.burst_colors,reactions.0.burst_count,reactions.0.burst_me,reactions.0.count,reactions.0.count_details.burst,reactions.0.count_details.normal,reactions.0.emoji.id,reactions.0.emoji.name,reactions.0.me,reactions.0.me_burst,referenced_message,referenced_message.attachments,referenced_message.author.accent_color,referenced_message.author.avatar,referenced_message.author.avatar_decoration_data,referenced_message.author.banner,referenced_message.author.banner_color,referenced_message.author.clan,referenced_message.author.collectibles,referenced_message.author.discriminator,referenced_message.author.display_name_styles,referenced_message.author.flags,referenced_message.author.global_name,referenced_message.author.id,referenced_message.author.primary_guild,referenced_message.author.public_flags,referenced_message.author.username,referenced_message.channel_id,referenced_message.components,referenced_message.content,referenced_message.edited_timestamp,referenced_message.embeds,referenced_message.flags,referenced_message.id,referenced_message.mention_everyone,referenced_message.mention_roles,referenced_message.mentions,referenced_message.mentions.0.accent_color,referenced_message.mentions.0.avatar,referenced_message.mentions.0.avatar_decoration_data,referenced_message.mentions.0.banner,referenced_message.mentions.0.banner_color,referenced_message.mentions.0.clan,referenced_message.mentions.0.collectibles,referenced_message.mentions.0.discriminator,referenced_message.mentions.0.display_name_styles,referenced_message.mentions.0.flags,referenced_message.mentions.0.global_name,referenced_message.mentions.0.id,referenced_message.mentions.0.primary_guild,referenced_message.mentions.0.public_flags,referenced_message.mentions.0.username,referenced_message.mentions.1.accent_color,referenced_message.mentions.1.avatar,referenced_message.mentions.1.avatar_decoration_data,referenced_message.mentions.1.banner,referenced_message.mentions.1.banner_color,referenced_message.mentions.1.clan,referenced_message.mentions.1.collectibles,referenced_message.mentions.1.discriminator,referenced_message.mentions.1.display_name_styles,referenced_message.mentions.1.flags,referenced_message.mentions.1.global_name,referenced_message.mentions.1.id,referenced_message.mentions.1.primary_guild,referenced_message.mentions.1.public_flags,referenced_message.mentions.1.username,referenced_message.message_reference.channel_id,referenced_message.message_reference.guild_id,referenced_message.message_reference.message_id,referenced_message.message_reference.type,referenced_message.pinned,referenced_message.position,referenced_message.timestamp,referenced_message.tts,referenced_message.type,resolved,role_subscription_data,sticker_items,stickers,thread,thread.bitrate,thread.flags,thread.guild_id,thread.id,thread.last_message_id,thread.member_count,thread.member_ids_preview.0,thread.member_ids_preview.1,thread.member_ids_preview.2,thread.message_count,thread.name,thread.owner_id,thread.parent_id,thread.rate_limit_per_user,thread.rtc_region,thread.thread_metadata.archive_timestamp,thread.thread_metadata.archived,thread.thread_metadata.auto_archive_duration,thread.thread_metadata.create_timestamp,thread.thread_metadata.locked,thread.total_message_sent,thread.type,thread.user_limit,timestamp,tts,type,userName,webhook_id
1333458087033573418,,,,,,,,,,,,,,,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,0,,0,Xtarsia,188054719481118720,,0,xtarsia,,1332695349705441301,,leaving the actual godot vis range margin at 0,2025-01-27T15:26:22.402Z,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-27T15:26:22.402000+00:00,false,0,xtarsia,
1333457745826943057,,,,,1,image/png,image.png,583,1333457745374089248,HPgNEoAviXWGiGh3CX35G30=,1,https://media.discordapp.net/attachments/1332695349705441301/1333457745374089248/image.png?ex=6965bb0c&is=6964698c&hm=01c74ec147aadd932f3c6c44b1085f45f0114ebbfd5fcb99dbbeb6d4be541454&,1462349,,https://cdn.discordapp.com/attachments/1332695349705441301/1333457745374089248/image.png?ex=6965bb0c&is=6964698c&hm=01c74ec147aadd932f3c6c44b1085f45f0114ebbfd5fcb99dbbeb6d4be541454&,1817,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,0,,0,Xtarsia,188054719481118720,,0,xtarsia,,1332695349705441301,,"<@204264549145116672> 

Built from the latest commit, changed only Margin from 0 to 5, saved and restarted just in case, and this can happen fairly easily.

I think it would be better to use it as a true cross-over margin, eg when setting the range begin, subtract (margin / 2) and when setting range end, add (margin / 2).",2025-01-27T15:25:01.052Z,,,,,,,,,,,,,,,,,0,,,false,,,17fce6d938d625141e3adcd1e4c4565f,,,,,,0,,0,Laurent,204264549145116672,,0,laurentsnt,,,,,,,,,,,,,,,,,,,,,,false,103,,,0,false,1,0,1,,👍,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-27T15:25:01.052000+00:00,false,0,xtarsia,
1333156418550763600,,,,,,,,,,,,,,,,,,17fce6d938d625141e3adcd1e4c4565f,,,,,,0,,0,Laurent,204264549145116672,,0,laurentsnt,,1332695349705441301,,"Aaaaand that's fixed, lod0 working now, it was an issue with early exiting `_destroy_mmi_by_cell`, which was hidden in other cases 🤦‍♂️",2025-01-26T19:27:39.031Z,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T19:27:39.031000+00:00,false,0,laurentsnt,
1333125125880680448,,,,,,,,,,,,,,,,,,17fce6d938d625141e3adcd1e4c4565f,,,,,,0,,0,Laurent,204264549145116672,,0,laurentsnt,,1332695349705441301,,"woops, I see the issue",2025-01-26T17:23:18.277Z,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T17:23:18.277000+00:00,false,0,laurentsnt,
1333124629203648593,,,,,,,,,,,,,,,,,,17fce6d938d625141e3adcd1e4c4565f,,,,,,0,,0,Laurent,204264549145116672,,0,laurentsnt,,1332695349705441301,,https://github.com/TokisanGames/Terrain3D/pull/604/commits/dd04ba2880a1d5c66e86504e2853fd87acfde1c2,2025-01-26T17:21:19.860Z,,,,,,,,,,,,,,,,,1028,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T17:21:19.860000+00:00,false,0,laurentsnt,
1333124540603170878,,,,,,,,,,,,,,,,,,17fce6d938d625141e3adcd1e4c4565f,,,,,,0,,0,Laurent,204264549145116672,,0,laurentsnt,,1332695349705441301,,"Yes, the shadow lod is a special case when we construct the mmis, and if min lod is 0, we completely disable it",2025-01-26T17:20:58.736Z,2025-01-26T17:52:44.714000+00:00,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T17:20:58.736000+00:00,false,0,laurentsnt,
1333124124486402138,,,,,,,,,,,,,,,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,0,,0,Xtarsia,188054719481118720,,0,xtarsia,,1332695349705441301,,"If min lod is 0, then there is no additonal shadow only mmis right?",2025-01-26T17:19:19.526Z,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T17:19:19.526000+00:00,false,0,xtarsia,
1333124121797591202,,,,,,,,,,,,,,,,,,17fce6d938d625141e3adcd1e4c4565f,,,,,,0,,0,Laurent,204264549145116672,,0,laurentsnt,,1332695349705441301,,"crap, a minute, I might have missed a build",2025-01-26T17:19:18.885Z,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T17:19:18.885000+00:00,false,0,laurentsnt,
1333123935688200384,,,,,,,,,,,,,,,,,,17fce6d938d625141e3adcd1e4c4565f,,,,,,0,,0,Laurent,204264549145116672,,0,laurentsnt,,1332695349705441301,,"That's what I implemented, I might brain fart, but in the screenshot above:

min lod 2 -> you see lod2 shadows (square) below every node
max lod 2 -> you don't see a shadow below the cylinders",2025-01-26T17:18:34.513Z,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T17:18:34.513000+00:00,false,0,laurentsnt,
1333123646842994688,,,,,,,,,,,,,,,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,0,,0,Xtarsia,188054719481118720,,0,xtarsia,,1332695349705441301,,it works as expected if minimum shadow low is at least 1.,2025-01-26T17:17:25.647Z,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T17:17:25.647000+00:00,false,0,xtarsia,
1333123366571212810,,,,,,,,,,,,,,,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,0,,0,Xtarsia,188054719481118720,,0,xtarsia,,1332695349705441301,,"Minimum Shadow LOD - LODs lower than this will have shadows disabled and the minimum Shadow LOD will be used for shadow casting at lower LODs.
Maximum Shadow LOD - LODs higher than this will have shadows disabled.

That is what the aim is now I think.",2025-01-26T17:16:18.825Z,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T17:16:18.825000+00:00,false,0,xtarsia,
1333122343312298086,,,,,,,,,,,,,,,,,,17fce6d938d625141e3adcd1e4c4565f,,,,,,0,,0,Laurent,204264549145116672,,0,laurentsnt,,1332695349705441301,,Are you on commit f601ca37312eeab7fcf7a5dc6927a9a6c2e91396 ?,2025-01-26T17:12:14.861Z,,,,,,,,,,,,,,,,,0,,,false,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,0,,0,Xtarsia,188054719481118720,,0,xtarsia,,,,,,,,,,,,,,,,,1332695349705441301,691957978680786944,1333122032258257006,0,,false,93,,,0,false,1,0,1,,👍,false,false,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,0,,0,Xtarsia,188054719481118720,,0,xtarsia,1332695349705441301,,"shadows mostly works now. however setting minimum to 0 and max to 1, acts the same as min 0, max 3.",,,0,1333122032258257006,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,90,2025-01-26T17:11:00.700000+00:00,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T17:12:14.861000+00:00,false,19,laurentsnt,
1333122213355716690,,,,,,,,,,,,,,,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,0,,0,Xtarsia,188054719481118720,,0,xtarsia,,1332695349705441301,,"its a massive speed boost if limiting to the cube, vs spheres. 200+ FPS gain with shadows on using LOD2 min",2025-01-26T17:11:43.877Z,,,,,,,,,,,,,,,,,0,,,false,,,17fce6d938d625141e3adcd1e4c4565f,,,,,,0,,0,Laurent,204264549145116672,,0,laurentsnt,,,,,,,,,,,,,,,,,1332695349705441301,691957978680786944,1333121991150141483,0,,false,92,,,0,false,1,0,1,,🔥,false,false,,,,17fce6d938d625141e3adcd1e4c4565f,,,,,,0,,0,Laurent,204264549145116672,,0,laurentsnt,1332695349705441301,,"It looks like <@188054719481118720>'s approach with a single LOD works pretty well to get the feature in, I can't tell if having +1 LOD just for the shadow is a big performance issue, but implementation wise it works out of the box with the current APIs",,,0,1333121991150141483,false,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,0,,0,Xtarsia,188054719481118720,,0,xtarsia,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,0,,0,Tokisan Games,455610038350774273,,0,tokisangames,1332695349705441301,691957978680786944,1333110312567836713,0,false,89,2025-01-26T17:10:50.899000+00:00,false,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T17:11:43.877000+00:00,false,19,xtarsia,
1333122090399825951,,,,,2,image/png,CleanShot_2025-01-26_at_17.53.332x.png,2112,1333122089904767137,1PeJC4AdCJiKhnJKhrB/ajc3eHeAiAc=,1,https://media.discordapp.net/attachments/1332695349705441301/1333122089904767137/CleanShot_2025-01-26_at_17.53.332x.png?ex=69652b32&is=6963d9b2&hm=6c6a91afde5918492521b8ef131c652d133e8fe5cc12054a3340d886d42731b1&,5268021,CleanShot 2025-01-26 at 17.53.33@2x,https://cdn.discordapp.com/attachments/1332695349705441301/1333122089904767137/CleanShot_2025-01-26_at_17.53.332x.png?ex=69652b32&is=6963d9b2&hm=6c6a91afde5918492521b8ef131c652d133e8fe5cc12054a3340d886d42731b1&,3248,,17fce6d938d625141e3adcd1e4c4565f,,,,,,0,,0,Laurent,204264549145116672,,0,laurentsnt,,1332695349705441301,,"Updated PR with shadow max and min, note the square box shadow",2025-01-26T17:11:14.562Z,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T17:11:14.562000+00:00,false,0,laurentsnt,
1333122032258257006,,,,,,,,,,,,,,,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,0,,0,Xtarsia,188054719481118720,,0,xtarsia,,1332695349705441301,,"shadows mostly works now. however setting minimum to 0 and max to 1, acts the same as min 0, max 3.",2025-01-26T17:11:00.700Z,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T17:11:00.700000+00:00,false,0,xtarsia,
1333121991150141483,,,,,,,,,,,,,,,,,,17fce6d938d625141e3adcd1e4c4565f,,,,,,0,,0,Laurent,204264549145116672,,0,laurentsnt,,1332695349705441301,,"It looks like <@188054719481118720>'s approach with a single LOD works pretty well to get the feature in, I can't tell if having +1 LOD just for the shadow is a big performance issue, but implementation wise it works out of the box with the current APIs",2025-01-26T17:10:50.899Z,,,,,,,,,,,,,,,,,0,,,false,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,0,,0,Xtarsia,188054719481118720,,0,xtarsia,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,0,,0,Tokisan Games,455610038350774273,,0,tokisangames,,1332695349705441301,691957978680786944,1333110312567836713,0,,false,89,,,,,,,,,,,,,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,0,,0,Tokisan Games,455610038350774273,,0,tokisangames,1332695349705441301,,"Yes, looking through the renderingserver code, visibility_range_end has the object culled in the rendering server, and no signal is sent sadly. Perhaps what we can do is just iterate through all MMI grid locations and adjust the shadow mesh for all MMIs in the affected region on every terrain snap. Basically we have our own LOD manager for shadow casting.",2025-01-26T16:26:19.634000+00:00,,0,1333110312567836713,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,87,2025-01-26T16:24:26.508000+00:00,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T17:10:50.899000+00:00,false,19,laurentsnt,
1333121106835673138,,,,,,,,,,,,,,,,,,17fce6d938d625141e3adcd1e4c4565f,,,,,,0,,0,Laurent,204264549145116672,,0,laurentsnt,,1332695349705441301,,"Thanks for the kind words, and for taking the time to answer my questions 🙏 

I'm trying to get this in before the end of the week-end, I'll have to get back to my project eventually, and if I can get this feature in, avoid dealing with context switch, merge conflicts, etc. that would save so many brain cycles! Super happy to contribute back as well 🙂",2025-01-26T17:07:20.062Z,,,,,,,,,,,,,,,,,0,,,false,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,0,,0,Tokisan Games,455610038350774273,,0,tokisangames,,,,,,,,,,,,,,,,,1332695349705441301,691957978680786944,1333023959108554773,0,,false,88,,,,,,,,,,,,,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,0,,0,Tokisan Games,455610038350774273,,0,tokisangames,1332695349705441301,,"BTW Laurent, I'm super impressed with your speed and initiative. Great work. Also no pressure from our end, work at whatever pace is comfortable.",,,0,1333023959108554773,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,86,2025-01-26T10:41:18.239000+00:00,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T17:07:20.062000+00:00,false,19,laurentsnt,
1333110312567836713,,,,,,,,,,,,,,,,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,0,,0,Tokisan Games,455610038350774273,,0,tokisangames,,1332695349705441301,,"Yes, looking through the renderingserver code, visibility_range_end has the object culled in the rendering server, and no signal is sent sadly. Perhaps what we can do is just iterate through all MMI grid locations and adjust the shadow mesh for all MMIs in the affected region on every terrain snap. Basically we have our own LOD manager for shadow casting.",2025-01-26T16:24:26.508Z,2025-01-26T16:26:19.634000+00:00,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T16:24:26.508000+00:00,false,0,tokisangames,
1333023959108554773,,,,,,,,,,,,,,,,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,0,,0,Tokisan Games,455610038350774273,,0,tokisangames,,1332695349705441301,,"BTW Laurent, I'm super impressed with your speed and initiative. Great work. Also no pressure from our end, work at whatever pace is comfortable.",2025-01-26T10:41:18.239Z,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T10:41:18.239000+00:00,false,0,tokisangames,
1333023913868918834,,,,,,,,,,,,,,,,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,0,,0,Tokisan Games,455610038350774273,,0,tokisangames,,1332695349705441301,,"Haven't read everything yet, and won't until later. Ideally shadow lods also change. Eg. Maybe shadow lod is 1. If visible lod is 2, shadow lod should also be 2. If visible lod is 0, shadow lod is 1.
Could come in a later PR if need be. I also want to debug the engine signals.",2025-01-26T10:41:07.453Z,2025-01-26T10:42:33.701000+00:00,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T10:41:07.453000+00:00,false,0,tokisangames,
1333017920468549643,,,,,,,,,,,,,,,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,0,,0,Xtarsia,188054719481118720,,0,xtarsia,,1332695349705441301,,the min shadow lod gets a duplicate (to cover lower LODs) and LODs higher than Max have shadows disabled.,2025-01-26T10:17:18.515Z,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T10:17:18.515000+00:00,false,0,xtarsia,
1333017700561059861,,,,,,,,,,,,,,,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,0,,0,Xtarsia,188054719481118720,,0,xtarsia,,1332695349705441301,,"Min shadow_lod, Max shadow lod",2025-01-26T10:16:26.085Z,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,83,,,0,false,1,0,1,,👍,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T10:16:26.085000+00:00,false,0,xtarsia,
1333017638502142044,,,,,,,,,,,,,,,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,0,,0,Xtarsia,188054719481118720,,0,xtarsia,,1332695349705441301,,"rather than a distance, have a max LOD",2025-01-26T10:16:11.289Z,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T10:16:11.289000+00:00,false,0,xtarsia,
1333017598295670845,,,,,,,,,,,,,,,,,,17fce6d938d625141e3adcd1e4c4565f,,,,,,0,,0,Laurent,204264549145116672,,0,laurentsnt,,1332695349705441301,,"But yea, I think we both agree this is too much for that first version 🙂",2025-01-26T10:16:01.703Z,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T10:16:01.703000+00:00,false,0,laurentsnt,
1333017585234477076,,,,,,,,,,,,,,,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,0,,0,Xtarsia,188054719481118720,,0,xtarsia,,1332695349705441301,,Ah yes,2025-01-26T10:15:58.589Z,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T10:15:58.589000+00:00,false,0,xtarsia,
1333017465378181183,,,,,1,image/jpeg,capture.jpg,2577,1333017464967266346,MvgBBoCviaZ+eHh5h3WIpXh934UJOgc=,1,https://media.discordapp.net/attachments/1332695349705441301/1333017464967266346/capture.jpg?ex=69657281&is=69642101&hm=53900df7fafd1fc434b59cee7cc16a4bb39e4eafd520ccc0a404623f28ef4baa&,2461075,,https://cdn.discordapp.com/attachments/1332695349705441301/1333017464967266346/capture.jpg?ex=69657281&is=69642101&hm=53900df7fafd1fc434b59cee7cc16a4bb39e4eafd520ccc0a404623f28ef4baa&,3021,,17fce6d938d625141e3adcd1e4c4565f,,,,,,0,,0,Laurent,204264549145116672,,0,laurentsnt,,1332695349705441301,,That's the case I have in mind,2025-01-26T10:15:30.013Z,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T10:15:30.013000+00:00,false,0,laurentsnt,
1333017264269819974,,,,,,,,,,,,,,,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,0,,0,Xtarsia,188054719481118720,,0,xtarsia,,1332695349705441301,,maybe i am overcomplicating things 😄,2025-01-26T10:14:42.065Z,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26T10:14:42.065000+00:00,false,0,xtarsia,
